AVAILABILITY_365;CALCULATED_HOST_LISTINGS_COUNT;HOST_ID;HOST_NAME;ID;LAST_REVIEW;LATITUDE;LONGITUDE;MINIMUM_NIGHTS;NAME;NEIGHBOURHOOD;NEIGHBOURHOOD_GROUP;NUMBER_OF_REVIEWS;PRICE;REVIEWS_PER_MONTH;ROOM_TYPE
0;1;112383900;Angelo;21658480;15/01/2018;524.941.098.803.672;1.336.317.058.286.770;6;One room apartment in Schöneberg-Kreuzberg;Schöneberg-Nord;Tempelhof - Schöneberg;2;35;0.2;Entire home/apt
0;2;124510446;Paul;21695617;;5.252.665.100.461.630;13.452.440.199.157.000;2;Zimmer in hipper Lage in Friedrichshain;Frankfurter Allee Nord;Friedrichshain-Kreuzberg;0;35;;Private room
4;1;4786287;Alexa;21707246;28/10/2018;5.251.002.996.265.090;13.450.656.501.220.300;2;Schönes WG Zimmer im Herzen Friedrichshains;Karl-Marx-Allee-Süd;Friedrichshain-Kreuzberg;11;35;0.99;Private room
0;1;12792276;Julian;4812450;07/02/2018;52.508.555.830.320.800;13.400.083.174.063.800;3;Arty room in the center of Berlin;Südliche Friedrichstadt;Friedrichshain-Kreuzberg;10;35;0.23;Private room
0;1;94048277;Nina;21720593;12/12/2017;52.480.602.239.635.200;13.435.445.121.215.300;3;Private room in Berlin NK, cosy and full of light;Rixdorf;Neukölln;2;35;0.18;Private room
0;1;6638201;Viii;21733169;22/06/2018;5.246.513.321.814.580;13.504.834.990.579.900;4;Modern, Sunny Apartment with River View;Oberschöneweide;Treptow - Köpenick;11;35;1.02;Entire home/apt
0;1;5690686;Richard;7900250;01/04/2016;5.251.191.349.411.740;13.407.060.798.003.900;21;Stunning view, big and minimalistic;Alexanderplatz;Mitte;2;35;0.06;Entire home/apt
362;1;3340090;Marcel;661574;29/10/2018;5.249.187.696.399.900;1.342.086.889.300.510;2;Cozy room in Graefekiez, Kreuzberg;Tempelhofer Vorstadt;Friedrichshain-Kreuzberg;122;35;1.62;Private room
0;2;105844078;Stefan;21769022;25/11/2017;52.502.170.145.298.700;13.494.089.597.576.800;4;Rummelsburg: 3 room apartment with balcony;Neu Lichtenberg;Lichtenberg;1;35;0.09;Entire home/apt
0;1;2844876;Juliette;21775885;16/07/2018;5.248.087.780.761.820;13.445.045.769.713.500;1;Beautiful bright studio apartment with balcony;Rixdorf;Neukölln;4;35;0.39;Entire home/apt
0;1;38921266;Jánez;9026643;12/06/2016;524.912.571.866.521;13.417.688.583.701.100;2;Sunny room w. balcony;Tempelhofer Vorstadt;Friedrichshain-Kreuzberg;5;35;0.14;Private room
0;1;13608036;Dikla;2658901;;5.255.483.800.289.760;13.430.601.044.331.500;2;Cosy 4 room flat;Weißensee;Pankow;0;35;;Entire home/apt
0;1;37397114;Lisa;21792976;04/08/2018;52.500.191.309.259.200;13.417.913.142.081.600;2;Cozy room in the heart of Berlin-Kreuzberg;nördliche Luisenstadt;Friedrichshain-Kreuzberg;2;35;0.4;Private room
0;1;127583632;Wenzel;21805969;31/12/2017;5.255.037.609.078.400;13.408.916.436.663.100;2;Beautiful room in the heart of Prenzlauer Berg;Prenzlauer Berg Nordwest;Pankow;1;35;0.1;Private room
0;1;24822988;Gerd;4820142;22/05/2016;5.248.963.203.269.080;13.404.667.261.288.500;7;Cozy nest in Kreuzberg.;Tempelhofer Vorstadt;Friedrichshain-Kreuzberg;11;35;0.23;Entire home/apt
0;1;75796928;Elizabeth;21811124;02/12/2017;52.513.922.037.907.900;13.447.227.512.169.500;1;Princess room no 2;Karl-Marx-Allee-Süd;Friedrichshain-Kreuzberg;2;35;0.17;Private room
0;1;9704111;Catherine (Yichun);7911896;;5.253.543.428.291.760;13.353.286.116.880.900;5;Beautiful Studio in Central Berlin;Moabit Ost;Mitte;0;35;;Entire home/apt
18;2;34108821;Silvana;21837845;31/05/2018;5.249.487.859.976.850;13.515.734.453.676.900;7;Beautiful&cozy apartment in quiet area;Friedrichsfelde Süd;Lichtenberg;2;35;0.31;Private room
0;1;22595602;Eddy;21872970;28/03/2018;5.255.355.929.724.460;13.416.795.398.631.100;7;25m2 private room | Prenzlauer Berg;Prenzlauer Berg Nord;Pankow;1;35;0.13;Private room
0;2;11122288;Nika;21872983;;5.248.335.725.336.460;13.448.987.701.809.100;3;Feine Wohnung in zentraler Kiezlage;Rixdorf;Neukölln;0;35;;Private room
6;1;21358187;Veronika;21879517;31/10/2018;5.253.381.504.392.320;13.401.132.649.486.500;1;Lovely room in the center of Berlin.;Brunnenstr. Süd;Mitte;53;35;4.85;Private room
0;1;7690651;Yvonne;3670695;20/02/2016;5.253.377.216.291.490;1.335.033.047.094.620;1;Room in Mitte/ Stephanskiez;Moabit Ost;Mitte;5;35;0.1;Private room
0;2;13201904;Eva;4828002;11/11/2017;5.254.505.967.407.920;13.419.495.143.405.100;3;Big & comfy room in the heart of Prenzlauer Berg!;Helmholtzplatz;Pankow;50;35;1.07;Private room
100;1;8827923;Sebastian;21906202;18/09/2018;52.488.599.435.458.000;13.427.415.704.938.300;30;"""Kreuzkölln"" Dachgeschoss";Reuterstraße;Neukölln;39;35;3.56;Entire home/apt
0;1;160046811;Daniele;21931715;26/03/2018;5.248.734.719.245.770;13.423.955.350.769.800;4;Cosy apartment in the most vibrant location;Tempelhofer Vorstadt;Friedrichshain-Kreuzberg;3;35;0.28;Entire home/apt
346;2;35540981;Giulia;6905687;09/09/2018;5.249.623.009.876.760;13.319.075.053.805.600;2;room 1 in West City;Düsseldorfer Straße;Charlottenburg-Wilm.;14;35;0.36;Private room
6;1;150486946;Ani;21972656;03/10/2018;52.552.852.084.428.800;13.416.658.858.181.700;2;Großzügige WG mitten im Prenzlau Berg. ♥️;Prenzlauer Berg Nord;Pankow;4;35;0.37;Private room
0;1;104513258;Adèle;21979468;02/01/2018;5.254.226.244.708.980;13.410.910.668.694.900;1;Big room in an arty flatshare, Schönhauser Allee;Prenzlauer Berg Nordwest;Pankow;6;35;0.54;Private room
89;1;19214022;Valentina;21984111;;5.251.530.272.738.400;13.494.186.467.974.100;2;Nice room in a big flat in Lichtenberg;Alt-Lichtenberg;Lichtenberg;0;35;;Private room
0;1;90583250;Jan;21988296;01/01/2018;52.541.045.140.365.400;13.349.800.053.150.400;1;Cosy apartment between Zoo and central station :);Wedding Zentrum;Mitte;2;35;0.19;Private room
0;1;882529;Ariane;183918;09/10/2016;52.557.625.006.870.800;13.412.937.659.067.900;15;furnitured red room with balcony;Pankow Süd;Pankow;15;35;0.19;Private room
0;1;119074475;Kirstin;22005719;12/07/2018;5.249.059.067.163.660;13.378.343.069.670.100;5;Sunny and Spacious in Beloved Bergmannkiez;Tempelhofer Vorstadt;Friedrichshain-Kreuzberg;7;35;0.63;Private room
0;1;158136258;Ronny;22007435;;5.251.023.392.585.670;13.398.088.245.801.000;1;Gästezimmer in Berlin-Mitte am Checkpoint Charlie;Regierungsviertel;Mitte;0;35;;Private room
0;1;112635652;Milena;22010367;;524.743.740.894.189;1.342.640.301.345.680;7;Lovely room in Berlin-Neukölln;Schillerpromenade;Neukölln;0;35;;Private room
0;2;42907773;Inès;22010667;;5.248.409.610.947.310;13.433.125.214.783.700;3;Bright & spacious room in great location;Reuterstraße;Neukölln;0;35;;Private room
0;1;160830896;Michele;22024305;11/12/2017;5.251.655.271.774.440;13.460.317.994.845.600;2;Stylish room in a shared flat!;Frankfurter Allee Nord;Friedrichshain-Kreuzberg;2;35;0.18;Private room
50;1;160900629;Elmacita;22032675;15/08/2018;5.250.372.988.969.690;13.426.138.533.881.200;14;Nice room  in a great area with cat!!!!;nördliche Luisenstadt;Friedrichshain-Kreuzberg;2;35;0.18;Private room
54;1;77659600;Diogo;22056152;21/10/2018;5.247.817.770.147.440;13.422.332.633.278.000;2;Beautiful 18m² cozy room by Tempelhof!;Schillerpromenade;Neukölln;47;35;4.35;Private room
4;1;161110487;Annette;22057682;21/05/2018;5.251.031.298.333.310;13.456.082.828.526.800;2;Wohnung in Friedrichshain;Frankfurter Allee Süd FK;Friedrichshain-Kreuzberg;5;35;0.6;Private room
0;4;23786017;Dimitrij;22066217;23/06/2018;52.540.192.042.269.400;13.410.477.912.321.200;2;Cozy room, huge flat, top location (P-Berg);Prenzlauer Berg Südwest;Pankow;4;35;0.36;Private room
0;1;161292623;Ali;22080746;;52.508.086.042.363.700;13.278.193.339.275.300;1;ZOB;Westend;Charlottenburg-Wilm.;0;35;;Private room
0;1;104694463;Sadie;22082731;06/02/2018;5.255.168.922.643.280;13.380.497.876.541.100;2;Great Arty Flat in Cool Berlin!;Brunnenstr. Nord;Mitte;1;35;0.11;Private room
7;1;2517631;Miriam;510987;09/06/2018;5.248.659.192.819.750;13.436.224.188.737.900;5;Charming flat in Neukölln;Reuterstraße;Neukölln;10;35;0.5;Private room
0;2;24897268;Nils;4837317;29/02/2016;52.482.738.613.800.000;13.356.809.218.476.400;2;Room for 2 people in Schöneberg;Schöneberg-Süd;Tempelhof - Schöneberg;6;35;0.13;Private room
73;1;161793006;Marcos Eduardo;22154115;03/11/2018;524.802.452.510.537;13.346.301.274.418.000;2;Berlin–Schöneberg Welcomes You!;Schöneberg-Süd;Tempelhof - Schöneberg;29;35;3.6;Private room
205;1;161792772;René;22154155;30/10/2018;52.558.733.479.006.000;13.475.007.096.853.300;1;Tiny House in Berlin-Weissensee;Weißensee Ost;Pankow;56;35;7.74;Entire home/apt
0;1;79464494;Jerome;22169741;23/10/2018;52.484.553.043.390.300;13.346.981.675.170.300;2;Berlin centre/Schöneberg: Beautiful spacious room;Schöneberg-Süd;Tempelhof - Schöneberg;13;35;1.28;Private room
0;1;7386888;Achim;3937771;21/09/2018;5.255.220.006.630.890;13.379.250.183.520.300;14;Spacious room in artist-flat, central;Wedding Zentrum;Mitte;10;35;2.21;Private room
0;1;47183946;Julia;9041447;26/03/2018;5.249.988.231.727.920;1.344.186.788.959.320;1;Directly at Schlesisches Tor;südliche Luisenstadt;Friedrichshain-Kreuzberg;26;35;0.72;Private room
0;1;33619837;Belli;22205176;;5.248.329.268.504.400;13.361.084.935.656.800;1;Cosy Apartment in Schöneberg;Schöneberg-Süd;Tempelhof - Schöneberg;0;35;;Entire home/apt
0;1;162269627;Tanja;22206454;02/01/2018;5.253.155.474.919.050;13.395.768.242.558.700;6;kleines, gemütliches Zimmer in 2er WG in Mitte;Brunnenstr. Süd;Mitte;1;35;0.1;Private room
0;1;13848423;Amie;6919226;22/08/2016;5.248.959.492.901.630;13.416.774.613.687.100;3;Private room with balcony in clean apartment!;Tempelhofer Vorstadt;Friedrichshain-Kreuzberg;3;35;0.11;Private room
0;1;30101388;J. Alexandra;22228915;19/12/2017;5.248.129.302.387.150;13.428.947.724.729.000;3;Soft heart in rough Neukölln;Neuköllner Mitte/Zentrum;Neukölln;1;35;0.09;Private room
0;1;80847258;Rajab;22235124;24/02/2018;52.457.403.516.361.600;13.379.864.731.931.800;1;Great 3 rooms Apartment;Tempelhof;Tempelhof - Schöneberg;7;35;0.75;Entire home/apt
0;2;38276623;Jacob;22239983;;524.872.999.927.809;13.420.853.116.372.000;5;Beautiful apartment with bright balcony;Tempelhofer Vorstadt;Friedrichshain-Kreuzberg;0;35;;Entire home/apt
0;1;162542183;Anne;22244255;14/05/2018;52.514.036.165.021.500;1.338.776.444.306.180;2;Roof top room beside Lafayette (Friedrichstraße);Regierungsviertel;Mitte;21;35;2.16;Private room
0;1;36645701;Rick;22244734;14/10/2018;52.476.597.398.509.800;13.441.713.978.654.600;2;Bright spacious room in Rixdorf (Neukölln);Rixdorf;Neukölln;4;35;0.47;Private room
0;1;32616638;Daniel;22256303;14/08/2018;5.250.089.037.605.040;13.442.060.922.274.500;12;Kreuzberg Bright Balcony Room w river view + Bike!;nördliche Luisenstadt;Friedrichshain-Kreuzberg;1;35;0.35;Private room
0;2;105844078;Stefan;22258377;02/01/2018;52.501.756.815.179.100;13.494.389.977.842.700;2;Comfy room with living room in rummelsburg;Neu Lichtenberg;Lichtenberg;1;35;0.1;Private room
0;1;76688605;Filip;22260981;04/09/2018;52.503.335.818.173.700;13.434.755.694.907.400;90;Cosy Room in the hear of Kreuzberg;nördliche Luisenstadt;Friedrichshain-Kreuzberg;3;35;0.5;Private room
0;1;35947647;Olha;22272152;27/02/2018;5.249.459.038.660.360;13.330.880.787.099.400;14;Light and comfy flat in Berlin;Volkspark Wilmersdorf;Charlottenburg-Wilm.;1;35;0.12;Entire home/apt
0;1;33980261;Anika;7951215;05/09/2016;5.251.431.876.574.890;13.429.719.360.012.400;3;Geräumiges Zimmer in super Lage;Karl-Marx-Allee-Süd;Friedrichshain-Kreuzberg;7;35;0.18;Private room
0;1;162999084;Sophie;22299360;04/01/2018;5.252.173.105.408.960;13.322.212.066.067.500;3;Cozy flat near riverside;Otto-Suhr-Allee;Charlottenburg-Wilm.;1;35;0.1;Entire home/apt
0;1;275034;Oliver;7959426;11/11/2015;52.531.658.754.565.500;1.339.666.812.614.220;10;Cosy Attic Maisonette Berlin-Mitte;Brunnenstr. Süd;Mitte;1;35;0.03;Entire home/apt
89;1;163026582;Victoria;22302398;29/07/2018;5.243.942.328.779.900;1.334.568.665.022.700;6;Beautiful apartment in the best location of Berlin;Lankwitz;Steglitz - Zehlendorf;1;35;0.29;Private room
0;1;145847044;Monika;22303229;29/01/2018;52.498.663.384.149.600;13.456.701.341.982.800;2;Sunny flat with river-view in  Friedrichshain;Frankfurter Allee Süd FK;Friedrichshain-Kreuzberg;5;35;0.48;Entire home/apt
0;1;41987529;Christopher;7960334;;5.250.184.114.340.390;13.361.967.837.725.500;1;Private room in beautiful apartment;Tiergarten Süd;Mitte;0;35;;Private room
0;1;27642649;Michael;22311825;;52.507.788.708.016.600;13.502.507.413.169.700;3;Citynahe Zweizimmer-Wohnung mit Verkehrsanbindung;Neu Lichtenberg;Lichtenberg;0;35;;Entire home/apt
0;1;120333038;Andre;22342717;;525.326.846.573.439;1.343.803.156.454.090;10;Zentrale, gemütliche und helle Oldschool Wohnung;Prenzlauer Berg Süd;Pankow;0;35;;Entire home/apt
0;1;42482572;Carly Grace;22354131;17/05/2018;5.251.060.668.577.450;13.454.778.580.973.200;1;A Little Peace of Mind in F'hain;Frankfurter Allee Süd FK;Friedrichshain-Kreuzberg;11;35;1.09;Private room
4;4;21052380;Andrea & Rusdi;22358269;29/10/2018;52.487.537.504.660.500;13.429.748.117.994.200;1;Experience The Real Berliner Hip Area of Kreuzberg;Reuterstraße;Neukölln;49;35;4.68;Private room
0;1;163700506;Astrid;22384985;04/01/2018;52.503.367.914.512.800;13.420.945.821.970.000;7;Cozy 2 room studio flat;nördliche Luisenstadt;Friedrichshain-Kreuzberg;1;35;0.1;Entire home/apt
0;1;156988172;Consuelo;22387477;19/05/2018;52.551.999.633.688.500;13.361.109.586.186.300;3;Cozy and bright flat in Berlin Mitte + Breakfast;Wedding Zentrum;Mitte;8;35;0.79;Entire home/apt
0;1;10392371;I.;22400600;;5.249.999.627.252.720;13.397.645.448.602.800;7;Über den Dächern Berlins;Südliche Friedrichstadt;Friedrichshain-Kreuzberg;0;35;;Private room
62;3;133606080;Dan;22407659;22/10/2018;525.240.660.023.561;13.339.768.112.766.000;1;City center great location near metro trains bus;Moabit West;Mitte;82;35;7.74;Private room
0;1;7772115;Atar;4854851;;52.529.810.904.455.200;13.397.587.178.808.100;1;nice room in mitte' berlin;Brunnenstr. Süd;Mitte;0;35;;Shared room
0;1;11011836;(Email hidden by Airbnb);22440969;27/12/2017;524.801.550.926.283;13.452.273.430.253.400;3;Cozy Neukölln Apartment for 2;Rixdorf;Neukölln;1;35;0.09;Entire home/apt
0;1;22080610;Daniel;22441029;05/11/2018;52.474.255.374.180.000;13.453.014.493.934.700;4;Lovely Room close to all the cool spots in Berlin;Rixdorf;Neukölln;3;35;0.29;Private room
289;1;41900053;Peter;7961163;08/10/2018;525.634.409.849.076;13.401.832.284.577.200;5;2015 top newly renovated apartment;Pankow Zentrum;Pankow;41;35;1.06;Entire home/apt
0;1;164611717;Johann;22460454;29/12/2017;5.252.743.710.165.020;13.327.313.412.494.200;2;centrally located, cozy room in lovely flat;Moabit West;Mitte;1;35;0.1;Private room
0;1;101520347;Melanie;22494396;;5.250.271.758.023.790;13.424.080.791.365.900;3;Bedroom;nördliche Luisenstadt;Friedrichshain-Kreuzberg;0;35;;Private room
17;1;99704908;Heiko;22495425;30/10/2018;52.425.231.447.080.300;13.575.374.881.938.300;1;Wunderschönes Appartement mit Wasserblick;Grünau;Treptow - Köpenick;1;35;1.0;Entire home/apt
284;17;52747435;Asel;22535558;30/06/2018;5.253.478.922.597.360;1.318.414.842.023.650;30;Cozy 2-bedrooms apartment at Spandau Area;Wilhelmstadt;Spandau;1;35;0.23;Entire home/apt
0;1;43750894;Christina;22545642;;52.557.001.367.589.800;13.435.535.581.783.200;20;19.01.-17.02.2018 sehr schöne möb. 3-Zi-Whg;Weißensee;Pankow;0;35;;Entire home/apt
0;3;166142538;Juliette;22591987;28/07/2018;52.571.770.368.083.200;13.378.607.293.328.600;5;Cute Room for 2 in Berlin;Ost 1;Reinickendorf;11;35;1.21;Private room
313;2;2453841;Marc;1753483;21/08/2018;5.249.586.560.637.020;13.415.098.861.412.400;3;Kreuzberg Cosy & Sunny Top Floor;Südliche Friedrichstadt;Friedrichshain-Kreuzberg;25;35;0.44;Private room
78;1;36103408;Eveline;22594430;30/09/2018;5.256.358.590.610.160;1.341.255.267.844.160;2;cozy wooden room Berlin;Pankow Süd;Pankow;12;35;1.26;Private room
0;1;3441824;Christina;677642;18/12/2016;52.469.599.066.522.600;13.427.754.525.895.000;10;Pretty flat in vibrant Neukölln;Schillerpromenade;Neukölln;4;35;0.05;Entire home/apt
0;1;166423400;Gvantsa;22613834;;5.255.196.591.845.040;13.418.176.344.808.300;1;Villa Kunterbunt;Prenzlauer Berg Nord;Pankow;0;35;;Private room
0;1;165484955;Eltayeb;22614042;26/07/2018;52.529.446.535.557.000;1.341.134.469.974.240;5;Charming & sunny city center flat;Prenzlauer Berg Südwest;Pankow;2;35;0.22;Private room
0;1;144603774;Franziska;22642572;28/01/2018;52.526.835.566.580.100;13.403.465.289.703.600;1;Room in Mitte / Hakescher Markt;Alexanderplatz;Mitte;3;35;0.31;Private room
310;2;13453410;Sebastian, Bene, Julia & Mona;3628257;09/07/2017;52.464.618.784.009.600;13.444.410.278.510.900;2;Room in nice Neukoelln Loft;Neuköllner Mitte/Zentrum;Neukölln;12;35;0.23;Private room
0;1;41810840;Szabina;7980692;29/08/2015;5.253.326.546.214.120;13.434.365.610.026.300;1;27 qm, bright room in Prenzl. Berg;Prenzlauer Berg Süd;Pankow;1;35;0.03;Private room
157;3;147632067;Kamila;22667152;18/10/2018;5.253.196.830.745.110;13.379.988.592.991.300;1;Modern New Comfortable close to main train station;Alexanderplatz;Mitte;74;35;7.4;Private room
0;1;87072466;Insa;22667726;;5.253.214.329.693.690;13.333.704.256.238.300;10;Kreativ-Gemütliches Zuhause im Kiez;Moabit West;Mitte;0;35;;Entire home/apt
0;1;9788030;Randy;1879989;;5.257.120.747.596.800;13.396.857.786.191.400;5;Apartment m./w. Parkblick/park view;Schönholz/Wilhelmsruh/Rosenthal;Pankow;0;35;;Private room
0;1;13295226;Rebecca;9055090;30/12/2015;5.253.019.493.275.990;13.396.361.713.607.600;1;Cozy and central room in nice apt.;Brunnenstr. Süd;Mitte;2;35;0.05;Private room
0;1;17639742;Carlotta;22740480;25/05/2018;525.303.471.579.117;1.333.386.830.946.580;4;Modern Apartment in Berlin´s Centre;Moabit West;Mitte;7;35;0.77;Entire home/apt
36;1;102992652;Medya;22749812;02/11/2018;524.951.608.851.581;13.357.561.054.783.000;3;Cozy room in the center of Berlin-Schöneberg;Schöneberg-Nord;Tempelhof - Schöneberg;17;35;4.32;Private room
0;2;12217569;Natia;22751058;15/07/2018;5.249.955.718.834.620;1.336.796.924.804.890;3;Cosy private room close to Potsdamer Platz!;Tiergarten Süd;Mitte;2;35;0.31;Private room
44;2;4894210;Vernandel;22758630;30/03/2018;5.254.645.454.277.480;13.407.926.491.615.000;3;Lovely 2 rooms in a sunny apartment near Mauerpark;Prenzlauer Berg Nordwest;Pankow;2;35;0.22;Private room
220;1;164771882;Sylvie;22768552;18/10/2018;5.243.655.247.543.660;13.323.474.967.821.700;3;Cozy Room For Students;Ostpreußendamm;Steglitz - Zehlendorf;1;35;1.0;Private room
138;1;168290064;Tina;22779598;18/10/2018;524.981.931.209.466;13.341.444.540.521.900;2;Beautiful room in an old building, CENTRAL;Schöneberg-Nord;Tempelhof - Schöneberg;29;35;3.22;Private room
0;1;75140790;Rochale;22789233;;5.248.191.933.421.730;13.440.387.748.276.400;14;Spacious Room in unique Neukölln district!;Reuterstraße;Neukölln;0;35;;Private room
0;1;10550021;Mónika;22792444;03/03/2018;5.255.417.651.882.500;13.342.134.439.130.800;14;Berlin Mitte-Wedding: Cozy Family-Apartment;Parkviertel;Mitte;1;35;0.12;Entire home/apt
0;1;42271316;Christoph;8006439;;5.248.287.183.188.080;13.344.574.786.818.200;10;Zimmer am Rathaus Schöneberg;Schöneberg-Süd;Tempelhof - Schöneberg;0;35;;Private room
0;1;168584541;David;22811516;04/03/2018;5.247.951.804.970.640;13.478.974.985.832.300;3;Cosy flat in Treptow nearby river Spree;Plänterwald;Treptow - Köpenick;4;35;0.44;Entire home/apt
5;1;35419248;Johannes Zempel;22812042;26/10/2018;5.251.354.985.816.820;13.455.597.480.372.700;3;Above the rooftops of Friedrichshain;Frankfurter Allee Süd FK;Friedrichshain-Kreuzberg;27;35;2.87;Private room
0;1;80394592;Diego;22823681;08/03/2018;5.248.581.255.148.630;13.425.394.732.177.000;3;Spacey room directly at Hermannplatz;Reuterstraße;Neukölln;3;35;0.32;Private room
5;2;14126623;Etienne;22826934;21/01/2018;52.508.529.996.027.000;13.472.461.444.700.500;18;Cosy room with mezzanine in Friedrichshain;Frankfurter Allee Süd FK;Friedrichshain-Kreuzberg;1;35;0.1;Private room
34;2;22692037;Anthony;5610403;27/08/2018;524.724.826.668.704;13.454.103.772.242.200;2;Big sunny rooms 3min from trains;Rixdorf;Neukölln;55;35;1.28;Private room
0;1;51446835;Hannes;22840542;28/05/2018;52.562.060.255.863.300;13.412.551.240.967.800;2;Cozy Appartment with big balcony;Pankow Süd;Pankow;12;35;1.41;Entire home/apt
0;1;124814598;George;22859257;;52.503.298.286.808.700;13.428.858.695.716.900;2;Bedroom and Living room in the centre of Berlin;nördliche Luisenstadt;Friedrichshain-Kreuzberg;0;35;;Private room
91;2;13729233;Martin;2681688;21/09/2018;5.255.482.229.710.590;13.387.561.520.016.100;2;Huge room (37m²) with garden access;Osloer Straße;Mitte;18;35;0.36;Private room
0;1;8080044;Zaïsha;22861774;14/06/2018;52.535.871.072.834.900;13.426.648.595.714.900;2;Bright & huge bedroom in trendy Prenzlauer Berg;Prenzlauer Berg Süd;Pankow;8;35;0.89;Private room
0;1;168193399;Peggy;22862525;10/06/2018;5.255.502.514.089.200;1.340.916.265.222.790;2;Cozy Appartement at Prenzlauer Berg;Prenzlauer Berg Nordwest;Pankow;2;35;0.36;Private room
0;1;71927967;Chris;22881406;02/09/2018;5.248.898.883.617.620;13.355.689.161.192.200;3;Big Cozy room  in Schöneberg - 36m2 - Kleistpark;Schöneberg-Süd;Tempelhof - Schöneberg;20;35;2.29;Entire home/apt
2;1;23884335;Jana;22918056;02/11/2018;52.516.159.337.526.300;13.439.110.735.603.500;2;Big cozy vintage room in Berlin Friedrichshain;Karl-Marx-Allee-Süd;Friedrichshain-Kreuzberg;14;35;2.26;Private room
23;1;68820574;Jana;22918349;30/08/2018;52.468.383.571.641.500;13.431.898.588.875.200;2;Beautiful Room in the heart of Neukölln;Neuköllner Mitte/Zentrum;Neukölln;6;35;0.74;Private room
166;1;54202786;Ralf;22924396;25/10/2018;52.461.448.021.576.200;13.595.521.111.824.000;1;Dachgeschoss im Elsengrund;Köpenick-Nord;Treptow - Köpenick;19;35;2.58;Private room
0;1;169709556;Mara;22924959;27/07/2018;5.255.537.609.164.050;1.334.882.189.076.310;4;Cosy Appartment in the heart of Wedding;Parkviertel;Mitte;12;35;1.35;Entire home/apt
330;1;16706914;Natalie;22930799;05/11/2018;5.245.905.154.920.840;13.386.444.710.038.500;3;Large NON-SMOKING double room w balcony.;Tempelhof;Tempelhof - Schöneberg;17;35;1.88;Private room
0;1;42370054;Ulrike;8024174;;5.247.413.686.001.900;13.425.024.113.871.000;1;sunny artist flat;Schillerpromenade;Neukölln;0;35;;Entire home/apt
0;1;52266748;Sebastian;22936368;23/05/2018;52.483.185.719.361.700;135.143.984.963.056;2;Cozy & quiet Apartment/Schöne & ruhige Wohnung;Karlshorst;Lichtenberg;6;35;0.69;Entire home/apt
0;1;169885897;Lennart;22938346;15/07/2018;52.537.414.855.726.000;13.424.489.201.184.900;4;Room in shared appartement - great for art-lovers;Prenzlauer Berg Süd;Pankow;7;35;0.78;Private room
0;1;37641745;Ortrun;7184765;08/08/2015;52.552.920.540.041.700;1.338.111.375.971.060;3;Gemütliche, ruhige 1 Zimmerwohnung;Wedding Zentrum;Mitte;1;35;0.03;Entire home/apt
23;1;11293096;Thorsten;23000775;21/10/2018;52.551.554.126.918.000;1.342.392.895.937.800;5;Nice and large room in Prenzlauer Berg;Prenzlauer Berg Nord;Pankow;19;35;2.94;Private room
0;1;17951669;Ben Plefka;23035704;;5.249.292.394.003.060;1.342.039.446.821.160;1;KreuzKölln;Tempelhofer Vorstadt;Friedrichshain-Kreuzberg;0;35;;Private room
0;1;1762059;Rebecca;23036514;16/07/2018;5.251.052.284.097.000;13.494.466.136.893.000;14;Fully Furnished Studio;Frankfurter Allee Süd;Lichtenberg;2;35;0.34;Entire home/apt
134;1;90589137;Bella;23057294;25/10/2018;5.247.400.551.675.920;1.344.093.698.767.700;2;2 rooms - bright and cozy in vibrant Neukölln;Rixdorf;Neukölln;18;35;2.61;Private room
0;1;10559337;Maria;4884448;;5.246.790.761.526.010;13.434.005.627.215.900;3;Beautiful Old-Berlin flat;Neuköllner Mitte/Zentrum;Neukölln;0;35;;Entire home/apt
10;1;69341;Sharon;23075896;12/10/2018;5.249.722.173.164.780;13.355.730.816.257.300;1;Beautiful Apartment next to Nollendorfplatz;Schöneberg-Nord;Tempelhof - Schöneberg;14;35;3.11;Private room
42;1;89832295;Heike;23096426;23/10/2018;52.511.962.483.967.000;13.270.930.703.441.900;4;Modern Studio Apartment in Berlin- Charlottenburg;Westend;Charlottenburg-Wilm.;20;35;2.22;Private room
30;1;65693145;Kimberly;23097403;22/10/2018;52.549.727.286.460.300;13.415.849.273.481.600;3;Über den Dächern Berlins;Prenzlauer Berg Nord;Pankow;3;35;0.33;Private room
0;1;171592903;Margarita;23099783;;52.561.022.270.033.100;1.337.892.978.082.240;2;Spacious Room in Renovated Apartment & breakfast;Osloer Straße;Mitte;0;35;;Private room
8;1;12599609;Anaïs;23101365;07/10/2018;5.247.532.468.442.620;13.439.540.214.941.400;3;Cozy room (20 m2) in a beautiful flat in Neukölln;Neuköllner Mitte/Zentrum;Neukölln;8;35;1.13;Private room
0;1;6535268;Miguel;23103401;07/10/2018;5.254.576.191.766.960;13.412.598.948.976.800;2;Cozy apartment in Prenzlauer Berg;Prenzlauer Berg Nordwest;Pankow;21;35;2.74;Private room
87;2;11646893;Christian;23112340;27/02/2018;52.531.651.671.901.600;1.343.583.287.846.660;2;Comfortable, central + renovated building in Pberg;Prenzlauer Berg Süd;Pankow;2;35;0.22;Private room
11;1;17709810;Kathrin;9062672;07/11/2018;52.524.981.739.324.200;13.417.144.346.682.700;10;Direct in the heart of Berlin;Alexanderplatz;Mitte;36;35;1.03;Entire home/apt
